499-kane-patrick,13.8,106.0,7.68,130188.68
2048-gelinas-eric,1.5,6.0,4.0,250000.0
360-richards-mike,3.12,16.0,5.13,195000.0
1631-kuemper-darcy,1.5,5.0,3.33,300000.0
1514-markstrom-jacob,1.5,4.0,2.67,375000.0
1386-burmistrov-alex,1.5,21.0,14.0,71428.57
2708-slepyshev-anton,0.925,1.0,1.08,925000.0
248-neil-chris,1.5,13.0,8.67,115384.62
737-campbell-gregory,1.7,12.0,7.06,141666.67
833-greiss-thomas,1.0,4.0,4.0,250000.0
835-mccormick-cody,1.5,4.0,2.67,375000.0
293-vanek-thomas,2.6,41.0,15.77,63414.63
1309-stalberg-viktor,1.5,20.0,13.33,75000.0
1644-kassian-zack,2.0,8.0,4.0,250000.0
1620-maroon-patrick,0.5,13.0,26.0,38461.54
737-campbell-gregory,1.7,12.0,7.06,141666.67
2580-vasilevskiy-andrei,0.925,0.0,0.0,0
2212-subban-malcolm,0.833,0.0,0.0,0
2255-sustr-andrej,1.3,21.0,16.15,61904.76
2301-berra-reto,1.5,1.0,0.67,1500000.0
821-glass-tanner,1.0,1.0,1.0,1000000.0
2347-marchenko-alexey,0.7,11.0,15.71,63636.36
2301-berra-reto,1.5,1.0,0.67,1500000.0
821-glass-tanner,1.0,1.0,1.0,1000000.0
379-ribeiro-mike,3.5,50.0,14.29,70000.0
2252-koekkoek-slater,0.925,1.0,1.08,925000.0
1730-davidson-brandon,0.585,11.0,18.8,53181.82
2763-larkin-dylan,0.925,45.0,48.65,20555.56
2573-gostisbehere-shayne,0.925,46.0,49.73,20108.7
2532-wennberg-alexander,0.925,40.0,43.24,23125.0
2196-pearson-tanner,1.25,36.0,28.8,34722.22
32-gilbert-tom,2.8,2.0,0.71,1400000.0
1866-schultz-justin,3.9,8.0,2.05,487500.0
2648-pulock-ryan,0.925,4.0,4.32,231250.0
2388-domi-max,0.925,52.0,56.22,17788.46
2617-fiala-kevin,0.925,1.0,1.08,925000.0
2251-hammond-andrew,1.2,4.0,3.33,300000.0
2406-teravainen-teuvo,0.925,35.0,37.84,26428.57
1996-faksa-radek,0.833,12.0,14.41,69416.67
880-mcleod-cody,1.5,13.0,8.67,115384.62
671-gleason-tim,1.833,9.0,4.91,203666.67
1235-parenteau-p-a-,1.25,41.0,32.8,30487.8
2607-mueller-mirco,0.925,4.0,4.32,231250.0
844-mackenzie-derek,1.3,13.0,10.0,100000.0
2181-grigorenko-mikhail,0.675,27.0,40.0,25000.0
1630-holland-peter,0.775,27.0,34.84,28703.7
1601-smith-pelly-devante,0.8,13.0,16.25,61538.46
2217-pouliot-derrick,0.833,7.0,8.4,119000.0
1898-nordstrom-joakim,0.605,24.0,39.67,25208.33
2564-lazar-curtis,0.925,0.0,0.0,0
1733-marincin-martin,0.7,7.0,10.0,100000.0
553-fiddler-vernon,1.5,22.0,14.67,68181.82
1531-condra-erik,1.25,1.0,0.8,1250000.0
1531-condra-erik,1.25,1.0,0.8,1250000.0
183-quincey-kyle,4.25,11.0,2.59,386363.64
1700-bollig-brandon,1.3,2.0,1.54,650000.0
1714-brown-j-t-,0.975,22.0,22.56,44318.18
229-vermette-antoine,1.75,38.0,21.71,46052.63
1700-bollig-brandon,1.3,2.0,1.54,650000.0
1041-schenn-luke,3.35,5.0,1.49,670000.0
1235-parenteau-p-a-,1.25,41.0,32.8,30487.8
2443-rychel-kerby,0.925,3.0,3.24,308333.33
599-tyutin-fedor,2.0,3.0,1.5,666666.67
699-thorburn-chris,1.2,12.0,10.0,100000.0
823-hunwick-matt,1.2,10.0,8.33,120000.0
575-mcclement-jay,1.3,11.0,8.46,118181.82
469-mitchell-torrey,1.0,19.0,19.0,52631.58
1221-khudobin-anton,2.5,0.0,0.0,0
308-kessel-phil,1.2,59.0,49.17,20338.98
1513-byron-paul,0.9,18.0,20.0,50000.0
672-seidenberg-dennis,1.0,12.0,12.0,83333.33
1701-hutchinson-michael,0.6,3.0,5.0,200000.0
2004-girgensons-zemgus,0.833,18.0,21.61,46277.78
1121-stewart-chris,1.7,20.0,11.76,85000.0
2417-merrill-jon,0.84,14.0,16.67,60000.0
2793-donskoi-joonas,0.925,36.0,38.92,25694.44
1861-pysyk-mark,1.0,11.0,11.0,90909.09
1430-reaves-ryan,1.125,4.0,3.56,281250.0
1521-hutton-carter,0.75,4.0,5.33,187500.0
2300-lowry-adam,0.925,17.0,18.38,54411.76
332-scuderi-rob,1.125,0.0,0.0,0
332-scuderi-rob,1.125,0.0,0.0,0
332-scuderi-rob,1.125,0.0,0.0,0
1525-vitale-joe,1.1,9.0,8.18,122222.22
2623-mccann-jared,0.925,18.0,19.46,51388.89
2635-fabbri-robby,0.925,37.0,40.0,25000.0
1433-josefson-jacob,0.8,14.0,17.5,57142.86
1670-benn-jordie,0.85,12.0,14.12,70833.33
1680-borowiecki-mark,1.2,2.0,1.67,600000.0
1429-pirri-brandon,0.975,5.0,5.13,195000.0
1272-kindl-jakub,0.36,13.0,36.11,27692.31
2203-laughton-scott,0.833,6.0,7.2,138833.33
730-weiss-stephen,1.067,25.0,23.43,42680.0
2543-grimaldi-rocco,0.925,1.0,1.08,925000.0
1610-bortuzzo-robert,1.05,3.0,2.86,350000.0
1981-petrovic-alex,0.9,17.0,18.89,52941.18
2099-domingue-louis-,0.605,5.0,8.26,121000.0
2234-edmundson-joel,0.868,9.0,10.37,96444.44
1607-rundblad-david,1.0,0.0,0.0,0
116-raymond-mason,1.05,5.0,4.76,210000.0
2205-gaunce-brendan,0.833,1.0,1.2,833000.0
98-miller-drew,1.35,2.0,1.48,675000.0
1376-larsen-philip,1.15,5.0,4.35,230000.0
2331-raanta-antti,0.8,2.0,2.5,400000.0
114-cooke-matt,0.5,10.0,20.0,50000.0
161-moore-dominic,1.5,15.0,10.0,100000.0
677-cullen-matt,0.8,32.0,40.0,25000.0
1912-pickard-calvin,0.851,1.0,1.18,851000.0
1794-beaulieu-nathan,1.0,19.0,19.0,52631.58
1305-white-ryan,0.8,16.0,20.0,50000.0
672-seidenberg-dennis,1.0,12.0,12.0,83333.33
2269-jaskin-dmitrij,0.775,13.0,16.77,59615.38
2293-haula-erik,0.95,34.0,35.79,27941.18
247-eaves-patrick,1.15,17.0,14.78,67647.06
1059-korpikoski-lauri,1.0,22.0,22.0,45454.55
2396-miller-colin,0.62,16.0,25.81,38750.0
2321-karlsson-william,0.925,20.0,21.62,46250.0
1757-connauton-kevin,0.8,8.0,10.0,100000.0
1637-nilsson-anders,1.0,2.0,2.0,500000.0
1578-lander-anton,0.925,3.0,3.24,308333.33
1608-manning-brandon,0.625,7.0,11.2,89285.71
27-brodziak-kyle,0.9,11.0,12.22,81818.18
777-gordon-boyd,3.0,4.0,1.33,750000.0
882-montoya-al,1.1,3.0,2.73,366666.67
1522-sceviour-colton,0.7,23.0,32.86,30434.78
1838-spooner-ryan,0.8,49.0,61.25,16326.53
1690-nolan-jordan,0.85,5.0,5.88,170000.0
2065-fast-jesper,0.9,30.0,33.33,30000.0
2182-gryba-eric,1.3,6.0,4.62,216666.67
2019-larsson-johan,0.8,17.0,21.25,47058.82
1854-flynn-brian,0.95,10.0,10.53,95000.0
831-versteeg-kris,2.2,33.0,15.0,66666.67
2552-de-la-rose-jacob,0.925,0.0,0.0,0
2700-pesce-brett,0.743,16.0,21.53,46437.5
2489-di-giuseppe-phillip,0.818,17.0,20.78,48117.65
2615-pastrnak-david,0.925,26.0,28.11,35576.92
2537-lindell-esa,0.768,0.0,0.0,0
2523-ullmark-linus,0.793,2.0,2.52,396500.0
2571-hellebuyck-connor,0.668,1.0,1.5,668000.0
1850-armia-joel,0.833,10.0,12.0,83300.0
2751-hinostroza-vincent,0.668,0.0,0.0,0
2760-shore-devin,0.818,0.0,0.0,0
2773-bertschy-christoph,0.693,0.0,0.0,0
2784-skjei-brady,0.925,0.0,0.0,0
2798-parayko-colton,0.793,33.0,41.61,24030.3
2805-hutton-ben,0.868,25.0,28.8,34720.0
2810-copp-andrew,0.925,13.0,14.05,71153.85
2816-slavin-jaccob,0.693,20.0,28.86,34650.0
2858-saros-juuse,0.668,0.0,0.0,0
2459-dano-marko,0.925,2.0,2.16,462500.0
1943-oleksiak-jamie,0.875,2.0,2.29,437500.0
1959-nestrasil-andrej,0.875,23.0,26.29,38043.48
1891-danault-phillip,0.833,5.0,6.0,166600.0
2421-athanasiou-andreas,0.668,14.0,20.96,47714.29
1817-pageau-jean-gabriel,0.7,43.0,61.43,16279.07
1818-puempel-matt,0.833,3.0,3.6,277666.67
1941-nemeth-patrik,0.9,8.0,8.89,112500.0
521-boll-jared,0.9,3.0,3.33,300000.0
2201-jurco-tomas,0.85,18.0,21.18,47222.22
249-kelly-chris,2.5,2.0,0.8,1250000.0
353-upshall-scottie,0.7,14.0,20.0,50000.0
1663-nash-riley,1.15,22.0,19.13,52272.73
2125-zatkoff-jeff,0.6,1.0,1.67,600000.0
1694-garbutt-ryan,2.0,8.0,4.0,250000.0
1694-garbutt-ryan,2.0,8.0,4.0,250000.0
2303-granlund-markus,0.793,7.0,8.83,113285.71
1936-jokipakka-jyrki,0.9,6.0,6.67,150000.0
2585-burakovsky-andre,0.925,38.0,41.08,24342.11
2266-tierney-chris,0.793,20.0,25.22,39650.0
2420-anderson-josh,0.693,4.0,5.77,173250.0
2657-dauphin-laurent,0.718,1.0,1.39,718000.0
2678-murray-matt,0.643,1.0,1.56,643000.0
2445-duclair-anthony,0.743,44.0,59.22,16886.36
2213-severson-damon,0.575,21.0,36.52,27380.95
1528-postma-paul,0.85,2.0,2.35,425000.0
2001-ritchie-brett,0.833,1.0,1.2,833000.0
2164-panik-richard,0.975,8.0,8.21,121875.0
2419-gaudet-tyler,0.925,0.0,0.0,0
2422-hartman-ryan,0.925,1.0,1.08,925000.0
2441-petan-nic,0.693,6.0,8.66,115500.0
2645-theodore-shea,0.925,8.0,8.65,115625.0
1767-chiarot-ben,0.825,10.0,12.12,82500.0
1591-rinaldo-zac,0.85,6.0,7.06,141666.67
1592-connolly-brett,1.025,25.0,24.39,41000.0
1916-prince-shane,0.7,5.0,7.14,140000.0
2081-cousins-nick,0.8,11.0,13.75,72727.27
582-boyes-brad,0.958,38.0,39.67,25210.53
272-higgins-chris,2.5,36.0,14.4,69444.44
2681-leier-taylor,0.81,0.0,0.0,0
2482-van-riemsdyk-trevor,0.925,14.0,15.14,66071.43
2483-manson-josh,0.925,15.0,16.22,61666.67
1745-ferland-micheal,0.825,18.0,21.82,45833.33
2470-kulak-brett,0.655,0.0,0.0,0
1962-pulkkinen-teemu,0.735,12.0,16.33,61250.0
2267-schmidt-nate,0.75,16.0,21.33,46875.0
2326-paquette-cedric,0.65,11.0,16.92,59090.91
2498-driedger-chris,0.755,0.0,0.0,0
1222-chorney-taylor,0.7,6.0,8.57,116666.67
1803-pateryn-greg,0.575,7.0,12.17,82142.86
1310-gustavsson-jonas,0.7,1.0,1.43,700000.0
1934-chiasson-alex,1.2,14.0,11.67,85714.29
1557-wiercioch-patrick,2.7,5.0,1.85,540000.0
1667-bourque-gabriel,0.866,4.0,4.62,216500.0
1820-wideman-chris,0.6,13.0,21.67,46153.85
42-mcelhinney-curtis,0.8,2.0,2.5,400000.0
2075-mcilrath-dylan,0.6,4.0,6.67,150000.0
2114-dumoulin-brian,0.8,16.0,20.0,50000.0
2119-morrow-joe,0.833,7.0,8.4,119000.0
1917-kostka-michael,0.8,1.0,1.25,800000.0
385-ott-steve,2.6,2.0,0.77,1300000.0
131-luongo-roberto,0.8,6.0,7.5,133333.33
1300-pyatt-tom,0.6,0.0,0.0,0
1498-desjardins-andrew,0.8,4.0,5.0,200000.0
1551-holmstrom-ben,0.75,0.0,0.0,0
2780-kalinin-sergey,0.925,15.0,16.22,61666.67
1623-kearns-bracken,0.775,0.0,0.0,0
1596-murphy-ryan,0.833,10.0,12.0,83300.0
2009-deslauriers-nicolas,0.65,12.0,18.46,54166.67
1827-etem-emerson,0.775,3.0,3.87,258333.33
1827-etem-emerson,0.775,3.0,3.87,258333.33
2199-biega-alex,0.6,7.0,11.67,85714.29
2153-barberio-mark,0.6,0.0,0.0,0
2171-grubauer-philipp,0.65,1.0,1.54,650000.0
550-tootoo-jordin,0.0,9.0,0,0.0
1918-marchessault-jonathan,0.6,18.0,30.0,33333.33
1196-enroth-jhonas,1.25,1.0,0.8,1250000.0
1890-dahlbeck-klas,0.605,8.0,13.22,75625.0
2567-dzingel-ryan,0.74,9.0,12.16,82222.22
1716-goloubef-cody,0.7,9.0,12.86,77777.78
2410-carrick-connor,0.655,0.0,0.0,0
891-blunden-michael,0.6,0.0,0.0,0
2264-nieto-matt,0.793,17.0,21.44,46647.06
1736-pitlick-tyler,0.761,2.0,2.63,380500.0
2324-nesterov-nikita,0.793,9.0,11.35,88111.11
1619-kinkaid-keith,0.7,1.0,1.43,700000.0
2587-pakarinen-iiro,0.843,3.0,3.56,281000.0
2113-bennett-beau,0.8,12.0,15.0,66666.67
2493-folin-christian,0.6,4.0,6.67,150000.0
2550-carr-daniel,0.893,9.0,10.08,99222.22
1370-bodnarchuk-andrew,0.65,0.0,0.0,0
1960-ouellet-xavier,0.65,1.0,1.54,650000.0
2246-boucher-reid,0.743,19.0,25.57,39105.26
2572-bellemare-pierre-edouard,0.7,14.0,20.0,50000.0
1556-vandevelde-chris,0.713,14.0,19.64,50928.57
2478-lindbohm-petteri,0.645,3.0,4.65,215000.0
479-carle-matthew,1.833,9.0,4.91,203666.67
1955-ferraro-landon,0.6,0.0,0.0,0
1787-mckegg-greg,0.7,0.0,0.0,0
1397-paajarvi-magnus,0.7,9.0,12.86,77777.78
900-skille-jack,0.675,14.0,20.74,48214.29
1263-gazdic-luke,0.85,3.0,3.53,283333.33
1458-holzer-korbinian,0.75,3.0,4.0,250000.0
1810-claesson-fredrik,0.6,2.0,3.33,300000.0
898-leighton-michael,0.575,0.0,0.0,0
1202-o-reilly-cal,0.7,7.0,10.0,100000.0
1989-vey-linden,1.0,0.0,0.0,0
1806-tinordi-jarred,0.851,2.0,2.35,425500.0
1864-varone-philip,0.6,2.0,3.33,300000.0
116-raymond-mason,1.05,5.0,4.76,210000.0
2138-tennyson-matt,0.625,8.0,12.8,78125.0
2166-peluso-anthony,0.65,2.0,3.08,325000.0
2314-mckenzie-curtis,0.65,0.0,0.0,0
1447-smith-ben,0.675,0.0,0.0,0
1447-smith-ben,0.675,0.0,0.0,0
2834-sheary-conor,0.668,10.0,14.97,66800.0
563-jackman-barret,2.0,0.0,0.0,0
1309-stalberg-viktor,1.5,20.0,13.33,75000.0
2342-forsberg-anton,0.7,0.0,0.0,0
1764-schroeder-jordan,0.6,4.0,6.67,150000.0
1365-mcbain-jamie,0.6,9.0,15.0,66666.67
1385-tangradi-eric,0.575,0.0,0.0,0
1949-lashoff-brian,0.85,6.0,7.06,141666.67
1849-trotman-zach,0.65,5.0,7.69,130000.0
2076-lindberg-oscar,0.6,28.0,46.67,21428.57
2102-gormley-brandon,0.851,4.0,4.7,212750.0
2128-demelo-dylan,0.625,4.0,6.4,156250.0
2147-rattie-ty,0.833,6.0,7.2,138833.33
2283-forbort-derek,0.9,2.0,2.22,450000.0
2390-andrighetto-sven,0.65,17.0,26.15,38235.29
1366-falk-justin,0.6,2.0,3.33,300000.0
2311-miller-andrew,0.65,6.0,9.23,108333.33
1967-howden-quinton,0.851,6.0,7.05,141833.33
1813-grant-derek,0.7,1.0,1.43,700000.0
2565-mccormick-max,0.655,4.0,6.11,163750.0
2618-arvidsson-viktor,0.64,16.0,25.0,40000.0
506-bourque-rene,2.5,8.0,3.2,312500.0
8-gagner-sam,5.0,16.0,3.2,312500.0
1515-stalock-alex,1.7,2.0,1.18,850000.0
2029-beck-taylor,0.875,16.0,18.29,54687.5
2028-bartley-victor,0.65,10.0,15.38,65000.0
2496-rust-bryan,0.665,11.0,16.54,60454.55
2754-martinsen-andreas,0.743,11.0,14.8,67545.45
1290-mcdonald-colin,0.625,0.0,0.0,0
1834-wagner-chris,0.6,2.0,3.33,300000.0
2115-harrington-scott,0.575,1.0,1.74,575000.0
2464-zalewski-michael,0.575,1.0,1.74,575000.0
2370-glendening-luke,0.6,21.0,35.0,28571.43
2458-goodrow-barclay,0.635,12.0,18.9,52916.67
2646-wilson-scott,0.668,6.0,8.98,111333.33
1382-haley-micheal,0.6,1.0,1.67,600000.0
1541-prosser-nate,0.6,3.0,5.0,200000.0
2259-wotherspoon-tyler,0.925,0.0,0.0,0
2262-graovac-tyler,0.783,0.0,0.0,0
2291-griffith-seth,0.793,1.0,1.26,793000.0
1769-melchiori-julian,0.6,0.0,0.0,0
1964-sproul-ryan,0.575,0.0,0.0,0
2223-sissons-colton,0.6,6.0,10.0,100000.0
2032-hellberg-magnus,0.6,0.0,0.0,0
2117-kuhnhackl-tom,0.575,15.0,26.09,38333.33
1636-brennan-t-j-,0.675,10.0,14.81,67500.0
2294-mayfield-scott,0.925,0.0,0.0,0
1119-sifers-jaime,0.6,2.0,3.33,300000.0
1629-tropp-corey,0.625,0.0,0.0,0
509-burish-adam,0.617,0.0,0.0,0
2363-salomaki-miikka,0.843,10.0,11.86,84300.0
1773-redmond-zach,0.8,6.0,7.5,133333.33
2210-martinook-jordan,0.6,24.0,40.0,25000.0
1481-kampfer-steven,0.6,4.0,6.67,150000.0
2030-bitetto-anthony,0.666,6.0,9.01,111000.0
2232-leivo-josh,0.843,1.0,1.19,843000.0
2122-sill-zach,0.575,4.0,6.96,143750.0
1785-granberg-petter,0.6,0.0,0.0,0
1933-campbell-jack,0.65,0.0,0.0,0
878-bass-cody,0.575,0.0,0.0,0
1688-ness-aaron,0.575,3.0,5.22,191666.67
1505-mccollum-tom,0.6,0.0,0.0,0
2130-hamilton-freddie,0.688,1.0,1.45,688000.0
1150-smith-trevor,0.55,9.0,16.36,61111.11
2206-matteau-stefan,0.575,1.0,1.74,575000.0
2096-terry-chris,0.875,20.0,22.86,43750.0
1758-corrado-frank,0.7,6.0,8.57,116666.67
315-thornton-shawn,1.2,5.0,4.17,240000.0
1886-stanton-ryan,0.575,11.0,19.13,52272.73
2398-jooris-josh,0.975,13.0,13.33,75000.0
1143-butler-chris,0.675,9.0,13.33,75000.0
1120-peters-justin,0.95,4.0,4.21,237500.0
2218-megna-jayson,0.6,2.0,3.33,300000.0
1410-dalpe-zac,0.6,3.0,5.0,200000.0
2375-hunt-brad,0.6,0.0,0.0,0
1492-mueller-chris,0.6,2.0,3.33,300000.0
598-rozsival-michal,0.6,13.0,21.67,46153.85
1538-strait-brian,0.925,0.0,0.0,0
373-guenin-nate,0.85,15.0,17.65,56666.67
2485-carpenter-ryan,0.925,0.0,0.0,0
1624-miele-andy,0.575,0.0,0.0,0
1123-gerbe-nathan,2.0,28.0,14.0,71428.57
466-bernier-steve,0.75,32.0,42.67,23437.5
1868-street-ben,0.65,0.0,0.0,0
1920-chaput-michael,0.65,5.0,7.69,130000.0
2036-latta-michael,0.575,0.0,0.0,0
2051-sislo-mike,0.575,1.0,1.74,575000.0
2121-samuelsson-philip,0.6,0.0,0.0,0
1504-hackett-matt,0.6,1.0,1.67,600000.0
2261-schaller-tim,0.874,3.0,3.43,291333.33
2299-shore-nick,0.6,10.0,16.67,60000.0
2449-whitney-joe,0.75,0.0,0.0,0
2647-agozzino-andrew,0.6,1.0,1.67,600000.0
1835-cunningham-craig,0.6,7.0,11.67,85714.29
1005-stortini-zack,0.6,4.0,6.67,150000.0
1580-fedun-taylor,0.6,4.0,6.67,150000.0
2015-fontaine-justin,1.05,31.0,29.52,33870.97
1508-summers-chris,0.625,3.0,4.8,208333.33
1913-sgarbossa-michael,0.605,0.0,0.0,0
1497-o-brien-jim,0.575,6.0,10.43,95833.33
2826-nakladal-jakub,0.818,5.0,6.11,163600.0
136-budaj-peter,0.575,0.0,0.0,0
1337-tokarski-dustin,0.575,0.0,0.0,0
1760-jensen-nicklas,0.833,6.0,7.2,138833.33
1889-clendening-adam,0.76,0.0,0.0,0
1486-cracknell-adam,0.575,0.0,0.0,0
1986-andreoff-andy,0.575,10.0,17.39,57500.0
2599-darling-scott,0.575,4.0,6.96,143750.0
2425-helgeson-seth,0.575,2.0,3.48,287500.0
1828-friberg-max,0.575,0.0,0.0,0
2330-condon-mike,0.575,6.0,10.43,95833.33
2527-rendulic-borna,0.63,2.0,3.17,315000.0
2328-mazanec-marek,0.575,0.0,0.0,0
2362-witkowski-luke,0.575,0.0,0.0,0
785-schultz-jeff,0.85,1.0,1.18,850000.0
2586-rasmussen-dennis,0.575,9.0,15.65,63888.89
711-boulton-eric,0.575,2.0,3.48,287500.0
2154-conacher-cory,0.6,26.0,43.33,23076.92
1676-labrie-pierre-cedric,0.55,3.0,5.45,183333.33
2377-farnham-bobby,0.575,0.0,0.0,0
1188-mckenna-mike,0.575,1.0,1.74,575000.0
1482-bachman-richard,0.575,0.0,0.0,0
1516-morin-travis,0.575,1.0,1.74,575000.0
1527-gaunce-cameron,0.575,1.0,1.74,575000.0
1536-irwin-matt,0.8,0.0,0.0,0
1655-malone-brad,0.7,15.0,21.43,46666.67
400-grossmann-nicklas,3.5,7.0,2.0,500000.0
1719-dumont-gabriel,0.575,0.0,0.0,0
1985-wilson-garrett,0.675,0.0,0.0,0
2175-schilling-cameron,0.575,0.0,0.0,0
2229-oleksy-steve,0.575,10.0,17.39,57500.0
1621-zolnierczyk-harry,0.6,0.0,0.0,0
2400-gudlevskis-kristers,0.615,0.0,0.0,0
1495-mashinter-brandon,0.575,0.0,0.0,0
1314-fraser-mark,0.8,2.0,2.5,400000.0
1599-erixon-tim,0.6,7.0,11.67,85714.29
2093-mcginn-tye,0.625,7.0,11.2,89285.71
1424-caron-jordan,0.6,0.0,0.0,0
2330-condon-mike,0.575,6.0,10.43,95833.33
2069-thomas-christian,0.6,1.0,1.67,600000.0
1053-porter-kevin,0.575,1.0,1.74,575000.0
806-conner-chris,0.575,0.0,0.0,0
815-bourque-chris,0.575,3.0,5.22,191666.67
2043-watson-austin,0.575,10.0,17.39,57500.0
2170-galiev-stanislav,0.575,1.0,1.74,575000.0
1796-bournival-michael,0.6,1.0,1.67,600000.0
2298-ruhwedel-chad,0.675,1.0,1.48,675000.0
1083-letourneau-leblond-pierre-luc,0.575,0.0,0.0,0
2447-stollery-karl,0.6,0.0,0.0,0
1906-carey-paul,0.575,1.0,1.74,575000.0
1428-taormina-matt,0.6,0.0,0.0,0
1929-campbell-andrew,0.575,0.0,0.0,0
997-sestito-tom,0.575,1.0,1.74,575000.0
1153-weber-yannick,1.5,7.0,4.67,214285.71
1461-morin-jeremy,0.9,0.0,0.0,0
2101-brown-chris,0.575,1.0,1.74,575000.0
1839-warsofsky-david,0.6,1.0,1.67,600000.0
465-setoguchi-devin,0.75,0.0,0.0,0
521-boll-jared,0.9,3.0,3.33,300000.0
1389-hodgson-cody,1.042,13.0,12.48,80153.85
1059-korpikoski-lauri,1.0,22.0,22.0,45454.55
404-nystrom-eric,3.0,12.0,4.0,250000.0
1620-maroon-patrick,0.5,13.0,26.0,38461.54
2028-bartley-victor,0.65,10.0,15.38,65000.0
1272-kindl-jakub,0.36,13.0,36.11,27692.31
1045-clune-rich,0.283,0.0,0.0,0
700-kovalchuk-ilya,0.25,19.0,76.0,13157.89
830-fistric-mark,0.517,5.0,9.67,103400.0
2840-rantanen-mikko,0.925,0.0,0.0,0
332-scuderi-rob,1.125,0.0,0.0,0
2311-miller-andrew,0.65,6.0,9.23,108333.33
1413-lindback-anders,0.875,2.0,2.29,437500.0
240-volchenkov-anton,0.0,7.0,0,0.0
265-grabovski-mikhail,5.0,0.0,0.0,0
346-briere-daniel,0.0,7.0,0,0.0
441-ballard-keith,0.0,0.0,0,0
481-ehrhoff-christian,0.0,14.0,0,0.0
752-lecavalier-vincent,3.0,20.0,6.67,150000.0
67-bryzgalov-ilya,0.0,0.0,0,0
751-richards-brad,3.0,14.0,4.67,214285.71
1903-khokhlachev-alexander,0.775,0.0,0.0,0
713-montador-steve,0.0,1.0,0,0.0
1180-leino-ville,0.0,6.0,0,0.0
347-dipietro-rick,0.0,3.0,0,0.0
2374-nichushkin-valeri,0.925,1.0,1.08,925000.0
2271-trouba-jacob,0.833,2.0,2.4,416500.0
1568-klingberg-carl,0.0,1.0,0,0.0
752-lecavalier-vincent,3.0,20.0,6.67,150000.0
1646-elliott-stefan,0.65,0.0,0.0,0
752-lecavalier-vincent,3.0,20.0,6.67,150000.0
